a0 a1 b0 b1 f id
0.01087255 -0.00024702 0.00257772 -0.00218436 2.11284910 OGLE-GD-ECL-00227
-0.08089061 -0.04434366 0.24821299 0.06942723 6.50184145 OGLE-GD-ECL-00228
0.06027033 -0.06182394 -0.03695352 -0.02035231 0.43028665 OGLE-GD-ECL-00229
0.10509006 0.03203286 0.10147919 -0.00309587 5.46247010 OGLE-GD-ECL-00230
0.13808839 0.08347197 0.29104930 0.07332007 8.53641964 OGLE-GD-ECL-00231
0.06962902 0.07846276 0.06992526 0.00573185 2.40119978 OGLE-GD-ECL-00232
0.01139582 0.01282708 0.21973905 0.06469767 6.69269843 OGLE-GD-ECL-00233
-0.19137918 -0.04436300 0.08555516 -0.04818219 7.21841304 OGLE-GD-ECL-00234
-0.06098114 -0.07494098 0.14918475 0.08325487 0.53398263 OGLE-GD-ECL-00235
-0.13725445 -0.01940707 0.05298046 -0.01628765 7.31900850 OGLE-GD-ECL-00236
0.04180966 0.03303296 0.02700232 -0.01285360 1.58058860 OGLE-GD-ECL-00237
-0.09184843 -0.03660811 0.05569253 -0.01890404 2.86800404 OGLE-GD-ECL-00238
0.16048880 0.02218720 0.05663811 -0.01229857 7.18051616 OGLE-GD-ECL-00239
0.02695134 0.01159123 0.05095595 0.00380273 7.66006701 OGLE-GD-ECL-00240
0.08317469 -0.06774272 -0.06309105 -0.03029276 1.99640641 OGLE-GD-ECL-00241
0.01364396 0.00285624 0.01240201 -0.00162169 0.16949645 OGLE-GD-ECL-00242
-0.06114753 -0.02264701 0.03744429 -0.01335824 3.22043264 OGLE-GD-ECL-00243
-0.06794826 0.08064645 -0.09858843 0.02469203 2.99891537 OGLE-GD-ECL-00244
0.05896524 -0.01745647 -0.04395191 -0.00651103 4.51818294 OGLE-GD-ECL-00245
0.02391954 0.00268271 0.00225058 -0.00761217 1.57473201 OGLE-GD-ECL-00246
-0.05863266 -0.04239484 0.28658197 0.10049808 4.54229828 OGLE-GD-ECL-00247
-0.27185425 0.00333930 -0.01399189 -0.09515808 6.07672351 OGLE-GD-ECL-00248
0.09554317 0.03879880 0.08845169 0.00478316 7.81164918 OGLE-GD-ECL-00249
-0.00605751 -0.01320669 -0.03487106 0.00375958 0.72311597 OGLE-GD-ECL-00250
0.02122356 -0.02378877 -0.02617085 0.00418983 2.20517603 OGLE-GD-ECL-00251
-0.04094471 -0.01988780 0.01085956 -0.02715179 2.04773766 OGLE-GD-ECL-00252
0.20208893 -0.05426694 -0.11156062 -0.04344435 3.12845920 OGLE-GD-ECL-00253
0.03100731 0.00540233 0.10434094 0.00893949 8.78522010 OGLE-GD-ECL-00254
0.02976266 0.00817988 0.14218032 0.02408616 8.42142446 OGLE-GD-ECL-00255
-0.03084951 0.00541157 -0.10546141 0.03463924 6.35232632 OGLE-GD-ECL-00256
-0.02133291 0.01728932 -0.13696078 0.08899107 0.79959608 OGLE-GD-ECL-00257
-0.02714010 -0.01097642 0.01421343 -0.00096821 0.30178631 OGLE-GD-ECL-00258
-0.02536094 -0.00167348 0.00360284 -0.00096399 1.75077436 OGLE-GD-ECL-00259
-0.01155209 0.00061793 -0.00215256 -0.00432077 3.10123391 OGLE-GD-ECL-00259b
-0.11141231 -0.07955551 0.27947322 0.07156125 6.13632173 OGLE-GD-ECL-00260
-0.03745486 -0.04415664 0.06085308 0.03496428 2.70884273 OGLE-GD-ECL-00261
0.11022497 -0.05606346 -0.24513245 0.06207015 6.05433068 OGLE-GD-ECL-00262
0.03809376 -0.04181633 -0.13555343 0.03831264 4.01382688 OGLE-GD-ECL-00263
0.00373139 0.00055274 0.02568354 0.00216228 2.43496126 OGLE-GD-ECL-00264
0.01756748 -0.00805713 -0.04006905 0.00589971 0.56326566 OGLE-GD-ECL-00265
-0.06684832 0.01635537 -0.10195983 0.01010111 6.76022141 OGLE-GD-ECL-00266
-0.05476528 0.06465323 -0.05604526 0.00554044 1.38766584 OGLE-GD-ECL-00267
-0.01454205 -0.02191035 0.04362673 0.03172632 1.09897092 OGLE-GD-ECL-00268
-0.03717628 -0.05616410 0.05006352 0.00966697 0.46129209 OGLE-GD-ECL-00269
-0.00223001 -0.01305948 0.02463526 0.01363297 0.25011058 OGLE-GD-ECL-00270
-0.02462095 0.00199351 -0.00402282 -0.00457850 2.32161869 OGLE-GD-ECL-00271
-0.03762044 0.03635772 -0.03883243 0.00087317 1.96126654 OGLE-GD-ECL-00272
-0.12132135 0.03637913 -0.10360105 -0.00629987 4.78965198 OGLE-GD-ECL-00273
-0.00548251 0.00161068 -0.00766608 0.00130709 1.18923122 OGLE-GD-ECL-00274
0.27025543 0.01365603 0.03323222 -0.09672768 5.54652930 OGLE-GD-ECL-00275
-0.17554587 -0.01126546 0.04034845 -0.02522727 4.79654297 OGLE-GD-ECL-00276
-0.02573596 -0.01876342 0.22558974 0.05826004 6.05295154 OGLE-GD-ECL-00277
-0.16671196 0.00016659 -0.02196523 -0.02490028 6.08843554 OGLE-GD-ECL-00278
-0.19463595 0.04273630 -0.04060670 -0.10270030 4.47201843 OGLE-GD-ECL-00279
-0.04478777 -0.06460885 0.06241786 0.01550859 0.60770680 OGLE-GD-ECL-00280
-0.14815504 -0.04501801 0.09668936 -0.02332505 5.46384811 OGLE-GD-ECL-00281
0.04744071 0.01086092 0.00967732 -0.02991388 2.44839696 OGLE-GD-ECL-00282
0.06398596 0.00604148 0.03788818 -0.00515208 3.28623309 OGLE-GD-ECL-00283
0.01579704 0.01087612 0.01022132 0.00062299 1.06176438 OGLE-GD-ECL-00284
-0.06478266 0.02721936 -0.07295668 0.00015477 3.64830716 OGLE-GD-ECL-00285
-0.10934095 0.04437411 -0.09016294 -0.02455653 7.74757271 OGLE-GD-ECL-00286
-0.10428009 0.00652324 -0.06579310 -0.00323721 4.94812516 OGLE-GD-ECL-00287
-0.13391877 -0.02453589 0.08820357 -0.00743266 6.41433840 OGLE-GD-ECL-00288
-0.05675139 0.01813042 -0.01288585 -0.03698873 2.31128354 OGLE-GD-ECL-00289
0.12649528 0.06365008 0.20224379 0.02199548 5.85899635 OGLE-GD-ECL-00290
-0.05145157 0.01657783 -0.17531123 0.03139122 4.72109550 OGLE-GD-ECL-00291
-0.06145281 -0.01017322 0.04474335 -0.00146996 2.80978269 OGLE-GD-ECL-00292
-0.03718644 -0.03329572 0.14200246 0.09436745 3.57044905 OGLE-GD-ECL-00293
-0.03191804 -0.01050555 0.12776958 0.01790141 4.87302217 OGLE-GD-ECL-00294
-0.10823841 -0.12290744 0.10705739 0.00180089 1.94335228 OGLE-GD-ECL-00295
0.09562485 0.00609869 -0.00232698 -0.05166399 7.56498506 OGLE-GD-ECL-00296
-0.19946374 -0.00495234 0.02149038 -0.03662879 5.68846638 OGLE-GD-ECL-00297
0.04728623 0.00831586 0.06294232 0.00284085 4.49062170 OGLE-GD-ECL-00298
0.23369712 -0.03906554 -0.06721656 -0.07305738 6.61897313 OGLE-GD-ECL-00299
-0.05853926 -0.05956948 0.15962350 0.07525589 4.57571527 OGLE-GD-ECL-00300
0.00785833 0.00095377 -0.00678921 -0.00027288 0.17087447 OGLE-GD-ECL-00301
0.02323664 -0.00655084 -0.00424705 -0.01410627 2.80564811 OGLE-GD-ECL-00302
-0.03562526 -0.02686223 0.01313436 -0.02662352 0.93877610 OGLE-GD-ECL-00303
0.10086590 -0.06095724 -0.24071288 0.05622459 7.07372095 OGLE-GD-ECL-00304
-0.03523770 0.05151313 -0.05680907 0.02562427 1.20611174 OGLE-GD-ECL-00305
0.10811611 -0.06084425 -0.05075288 -0.04728753 1.36837382 OGLE-GD-ECL-00306
0.10773946 0.02648208 0.07522184 -0.01215916 6.68649609 OGLE-GD-ECL-00307
0.09461982 -0.02190942 -0.08797624 -0.00353627 3.82400538 OGLE-GD-ECL-00308
0.06383207 0.02629547 0.04649314 -0.00698358 4.04931089 OGLE-GD-ECL-00309
-0.00969981 -0.00365288 0.14254505 0.04297285 7.68762741 OGLE-GD-ECL-00310
0.03306684 0.00999942 0.02063869 -0.00470478 7.53880268 OGLE-GD-ECL-00311
-0.04345278 0.01662891 -0.14312240 0.02110851 4.92711036 OGLE-GD-ECL-00312
0.01532081 0.00485207 0.01578701 0.00117452 2.30542696 OGLE-GD-ECL-00313
-0.01218471 -0.00100724 0.13350039 0.02747908 4.19779251 OGLE-GD-ECL-00314
0.11869350 0.01933099 0.02746030 -0.01452998 6.67030560 OGLE-GD-ECL-00315
0.02353617 -0.02016252 -0.01450199 -0.00840240 0.96185793 OGLE-GD-ECL-00316
-0.04309620 -0.01615315 0.16344157 0.03169983 5.28436247 OGLE-GD-ECL-00317
-0.03326300 -0.00193903 0.01556498 0.00020818 1.15099126 OGLE-GD-ECL-00318
-0.09090425 -0.02383538 0.10194209 0.01126130 4.85304219 OGLE-GD-ECL-00319
0.08948893 0.01087817 0.03708357 -0.00824582 6.11392891 OGLE-GD-ECL-00320
-0.08148143 -0.01213121 0.02423803 -0.02048522 5.26644821 OGLE-GD-ECL-00321
0.05670392 0.00837134 0.03353167 -0.00763917 5.72601790 OGLE-GD-ECL-00322
-0.00973310 0.00033251 -0.01005301 -0.00024429 6.97071395 OGLE-GD-ECL-00323
0.18950135 -0.02248401 -0.05658639 -0.03135752 6.17249475 OGLE-GD-ECL-00324
-0.01019946 -0.00640840 0.03351212 0.00095318 0.23150731 OGLE-GD-ECL-00325
-0.06840253 0.08667864 -0.09833640 0.04124363 1.33323431 OGLE-GD-ECL-00326
0.07559904 -0.05270861 -0.04389406 -0.03858691 1.09380334 OGLE-GD-ECL-00327
-0.05583585 0.00645720 -0.00367741 -0.03503442 1.33288980 OGLE-GD-ECL-00328
0.00200942 0.00191779 0.00628526 0.00208525 0.84541509 OGLE-GD-ECL-00329
-0.05069390 0.03109020 -0.10827543 0.02381374 3.33274127 OGLE-GD-ECL-00330
-0.05574330 0.08180839 -0.09254289 0.02619109 4.43894715 OGLE-GD-ECL-00331
-0.02917261 0.00168754 -0.00002039 -0.01425070 1.13307700 OGLE-GD-ECL-00332
-0.12357459 -0.02110634 0.08497317 -0.00644452 6.40331305 OGLE-GD-ECL-00333
0.23299117 -0.00722998 -0.02818140 -0.05180733 6.59072550 OGLE-GD-ECL-00334
0.02694604 -0.00494306 0.01089431 -0.00315451 4.75520237 OGLE-GD-ECL-00335
-0.11588130 -0.01718297 0.02797523 -0.04608975 5.64747029 OGLE-GD-ECL-00336
-0.03645362 0.00639677 -0.00957227 -0.01243720 1.58231155 OGLE-GD-ECL-00337
0.03960981 -0.00603740 -0.07488000 0.00295494 6.29238246 OGLE-GD-ECL-00338
0.23740283 -0.01539861 -0.03857017 -0.04688552 4.93572206 OGLE-GD-ECL-00339
-0.03544660 -0.00346100 0.01250331 -0.00484001 0.56705521 OGLE-GD-ECL-00340
0.17736476 -0.02729916 -0.02341506 -0.05359014 8.15910055 OGLE-GD-ECL-00341
-0.01658676 -0.01909150 0.02811626 0.01240212 1.23539489 OGLE-GD-ECL-00342
-0.05792286 -0.02329460 0.05528807 0.00681992 10.41852075 OGLE-GD-ECL-00343
-0.22376311 0.01605966 -0.01691543 -0.03579928 7.15778076 OGLE-GD-ECL-00344
0.01022678 -0.00249384 0.08417755 0.00803546 8.79142282 OGLE-GD-ECL-00345
0.11477197 0.02761552 0.12707542 -0.00406974 5.11589909 OGLE-GD-ECL-00346
-0.01818131 -0.01357236 0.21023336 0.05610477 5.76770253 OGLE-GD-ECL-00347
-0.17745019 -0.03757989 0.12560370 -0.03663447 7.58910104 OGLE-GD-ECL-00348
-0.01020179 -0.01110914 0.02708953 0.01314960 0.74068579 OGLE-GD-ECL-00349
-0.21194810 -0.00766118 0.01495027 -0.05859020 6.24311942 OGLE-GD-ECL-00350
-0.11113030 0.04095077 -0.05541039 -0.03302373 2.56483986 OGLE-GD-ECL-00351
-0.13206696 -0.03315901 0.10020690 -0.01209196 8.02076583 OGLE-GD-ECL-00352
-0.02540218 -0.00391727 0.06115051 0.00588184 6.76332069 OGLE-GD-ECL-00353
0.08582032 -0.01492024 -0.03121538 -0.01810002 8.21403314 OGLE-GD-ECL-00354
-0.14767347 -0.00620099 0.01772512 -0.02288512 5.05285510 OGLE-GD-ECL-00355
-0.05243714 0.01515189 -0.15035978 0.02609973 8.58782037 OGLE-GD-ECL-00356
-0.00667547 -0.00264109 0.00259723 -0.00273723 4.27737315 OGLE-GD-ECL-00357
0.11952758 0.08900777 0.07507383 -0.05262507 1.01732332 OGLE-GD-ECL-00358
-0.19244324 -0.06903118 0.13830400 -0.01205735 7.11782398 OGLE-GD-ECL-00359
0.08856471 0.01604227 0.09489328 0.00573366 5.70741310 OGLE-GD-ECL-00360
0.01026305 0.00395585 0.08857084 0.02795442 8.71390992 OGLE-GD-ECL-00361
-0.00499120 -0.00141847 0.02724386 0.00439563 6.30237428 OGLE-GD-ECL-00362
0.07892183 0.01563256 0.03622034 -0.01671029 2.35434666 OGLE-GD-ECL-00363
-0.26320013 0.07782526 -0.12372254 -0.04916936 6.42467408 OGLE-GD-ECL-00364
-0.04433933 -0.06468295 0.14759799 0.08917822 6.51286682 OGLE-GD-ECL-00365
0.02847267 0.00277083 0.00682446 -0.00570940 2.66371280 OGLE-GD-ECL-00366
0.00812640 0.00691104 0.02020929 0.01544571 1.40902514 OGLE-GD-ECL-00367
0.08376792 -0.01663668 -0.07917274 0.00421932 4.40552980 OGLE-GD-ECL-00368
0.01842075 0.00504904 0.17882833 0.03107494 4.43171255 OGLE-GD-ECL-00369
-0.03822464 0.00538506 -0.03828794 -0.00003139 4.30148850 OGLE-GD-ECL-00370
-0.05303472 -0.02366959 0.13435266 0.02705552 6.16491729 OGLE-GD-ECL-00371
0.11796165 0.01593155 0.02308083 -0.01325746 7.32555273 OGLE-GD-ECL-00372
-0.01214582 0.00413344 -0.01714342 0.00159005 6.94280962 OGLE-GD-ECL-00373
0.29160483 0.07101282 0.07776938 -0.13217309 3.50189257 OGLE-GD-ECL-00374
-0.00017966 -0.00447778 -0.03910444 0.02933536 1.76421005 OGLE-GD-ECL-00375
-0.07164781 0.01113540 -0.04044645 -0.00808799 2.22102385 OGLE-GD-ECL-00376
0.09007359 0.03440564 0.15289427 0.01925052 4.04793396 OGLE-GD-ECL-00377
-0.06582234 0.05040572 -0.11776940 0.03814298 2.48112514 OGLE-GD-ECL-00378
-0.08842297 -0.01527309 0.08629919 0.00350669 6.10635144 OGLE-GD-ECL-00379
0.03661946 -0.01429184 -0.00725154 -0.02710181 0.61390778 OGLE-GD-ECL-00380
-0.00326695 0.00005873 -0.07036253 0.00404089 7.09749238 OGLE-GD-ECL-00381
0.05289093 -0.07068791 -0.11648591 0.05686708 1.82932115 OGLE-GD-ECL-00382
-0.10587535 -0.02158041 0.07028796 -0.00575678 4.59259601 OGLE-GD-ECL-00383
0.07026094 -0.09293585 -0.14474900 0.04118279 2.04291421 OGLE-GD-ECL-00384
0.11654572 -0.04835358 -0.16383605 0.01105242 7.46542312 OGLE-GD-ECL-00385
-0.11408968 0.02410456 -0.11829830 0.00883870 8.15718762 OGLE-GD-ECL-00386
-0.02743018 0.00480723 0.00096888 -0.00147768 0.11609816 OGLE-GD-ECL-00387
0.00455745 -0.00813841 -0.14441745 0.09228002 2.03464609 OGLE-GD-ECL-00388
0.00732497 0.00221244 0.17511718 0.03053068 5.54721831 OGLE-GD-ECL-00389
0.05160345 -0.07344581 -0.23383073 0.13150898 4.04000926 OGLE-GD-ECL-00390
-0.00753119 0.00015935 0.11728121 0.01590809 6.21590404 OGLE-GD-ECL-00391
0.00702791 0.00414159 0.04414442 0.00627115 2.81219446 OGLE-GD-ECL-00392
-0.08078147 -0.05880728 0.04519458 -0.04011787 3.15842200 OGLE-GD-ECL-00393
-0.18674875 -0.00798986 0.01228963 -0.04360705 6.14045579 OGLE-GD-ECL-00394
-0.10554267 -0.00271400 0.00870110 -0.01851250 4.68974681 OGLE-GD-ECL-00395
0.25254270 0.02784633 0.04928373 -0.08635073 6.59658154 OGLE-GD-ECL-00396
-0.02249894 0.00358437 -0.10218199 0.00844087 7.91190224 OGLE-GD-ECL-00397
-0.05637662 0.02723418 -0.03790855 -0.01103635 2.09355643 OGLE-GD-ECL-00398
-0.02131438 -0.00395248 0.24885363 0.08347130 7.36723783 OGLE-GD-ECL-00399
0.06511005 -0.02343752 -0.01892858 -0.03871681 1.44967673 OGLE-GD-ECL-00400
0.07156077 0.00902210 0.02834960 -0.00498896 5.06835740 OGLE-GD-ECL-00401
-0.16264176 0.06924149 -0.13370279 -0.00527608 6.72094784 OGLE-GD-ECL-00402
0.02234170 -0.00424739 0.01359925 -0.02288766 1.95437644 OGLE-GD-ECL-00403
0.00618609 -0.00432592 -0.00497903 -0.00033486 0.77444707 OGLE-GD-ECL-00404
0.10345063 0.02582406 0.01639405 -0.07416681 1.23022732 OGLE-GD-ECL-00405
0.06679078 0.04808130 0.18473708 0.05404340 5.57581325 OGLE-GD-ECL-00406
0.05278952 0.02892420 0.05553540 0.00023729 0.97288217 OGLE-GD-ECL-00407
-0.12928700 0.05466900 -0.15135458 0.01220396 7.64559923 OGLE-GD-ECL-00408
0.22711779 -0.02996151 -0.05619637 -0.05415675 5.30055420 OGLE-GD-ECL-00409
-0.00512566 0.00666776 0.08158493 0.00487516 6.98311613 OGLE-GD-ECL-00410
0.06515636 0.04619879 0.23167465 0.06876439 6.39492583 OGLE-GD-ECL-00411
-0.14944364 0.00511817 -0.02155104 -0.02074553 5.58235931 OGLE-GD-ECL-00412
-0.17600912 -0.02528679 0.07753696 -0.01793913 2.28751332 OGLE-GD-ECL-00413
0.15081666 0.06584697 0.18194731 0.01309694 8.54096840 OGLE-GD-ECL-00414
0.02436761 -0.03138151 -0.04096404 0.01633902 2.49283831 OGLE-GD-ECL-00415
-0.11294117 -0.02838861 0.15425151 0.01258536 6.12371973 OGLE-GD-ECL-00416
-0.01480466 -0.01070232 0.02183981 0.00487527 2.71917738 OGLE-GD-ECL-00417
0.09028605 0.01496838 0.07926663 -0.00401259 4.10581046 OGLE-GD-ECL-00418
-0.13696054 -0.02140680 0.00979063 -0.09565103 0.95910171 OGLE-GD-ECL-00419
0.00204314 -0.00079807 -0.06820529 0.01337254 3.62936006 OGLE-GD-ECL-00420
0.14379776 0.06921457 0.12861326 -0.01069754 5.52379197 OGLE-GD-ECL-00421
0.00442422 -0.00400696 -0.00699905 0.00157541 0.66489468 OGLE-GD-ECL-00422
0.01013306 0.00624997 0.22589960 0.06522449 5.95752367 OGLE-GD-ECL-00423
0.03933256 0.01360291 0.18304466 0.04099178 5.83315896 OGLE-GD-ECL-00424
-0.09551789 0.01364066 -0.01157949 -0.06110584 3.34824337 OGLE-GD-ECL-00425
0.03619336 0.01772004 0.21664001 0.04708202 6.28135830 OGLE-GD-ECL-00426
-0.20374730 0.05562321 -0.09731619 -0.04170178 5.83040136 OGLE-GD-ECL-00427
-0.00716238 0.00128427 -0.22398340 0.04450432 3.38372829 OGLE-GD-ECL-00428
0.05251268 -0.03817857 -0.06025678 0.01101653 5.25335658 OGLE-GD-ECL-00429
-0.04959069 -0.07079579 0.09701955 0.04725129 1.99709559 OGLE-GD-ECL-00430
0.01047982 -0.00654737 -0.04478955 0.01679821 3.09434324 OGLE-GD-ECL-00431
0.03521238 0.01761313 0.19448822 0.05113082 7.14882170 OGLE-GD-ECL-00432
-0.08337251 0.00287502 0.00730401 -0.00738344 5.71017020 OGLE-GD-ECL-00433
-0.12669969 0.00789972 0.00276364 -0.08904239 3.80161256 OGLE-GD-ECL-00434
0.06118954 -0.04481577 -0.26141487 0.07911958 7.19946586 OGLE-GD-ECL-00435
0.13036792 0.02226843 0.08274767 -0.01181080 6.71543451 OGLE-GD-ECL-00436
0.07319335 -0.02447412 -0.11661594 0.01000430 6.19454306 OGLE-GD-ECL-00437
-0.00800219 -0.00075183 0.00115137 -0.00368040 1.12997646 OGLE-GD-ECL-00438
0.51717357 0.04360541 0.12015558 -0.07649991 4.95053711 OGLE-GD-ECL-00439
0.04934925 -0.00814692 -0.02102924 -0.00896599 7.24907399 OGLE-GD-ECL-00440
0.06544847 0.01594797 0.11821034 0.01375464 5.21132600 OGLE-GD-ECL-00441
0.09925849 0.07231967 0.22336032 0.06790159 2.56352177 OGLE-GD-ECL-00442
0.17930175 -0.04975902 -0.11906364 -0.01811019 3.77060641 OGLE-GD-ECL-00443
0.12783210 0.04728977 0.15592465 0.00597539 6.43190868 OGLE-GD-ECL-00444
-0.01022803 -0.00192493 0.04066844 0.00534450 6.19971230 OGLE-GD-ECL-00445
-0.05327472 -0.07031170 0.09441474 0.03720903 7.43958586 OGLE-GD-ECL-00446
0.13059261 0.03136346 0.09253831 0.00496889 6.02263672 OGLE-GD-ECL-00447
-0.06898399 0.06662683 -0.04384389 -0.01692868 1.89891166 OGLE-GD-ECL-00448
-0.00052203 -0.00058817 -0.00653424 0.00356603 1.66568176 OGLE-GD-ECL-00449
0.00658625 0.01016583 0.03265443 0.02067120 2.28613530 OGLE-GD-ECL-00450
-0.20165305 0.05251710 -0.11526192 -0.03020881 8.39662080 OGLE-GD-ECL-00451
0.20792475 -0.04603941 -0.10873958 -0.04026307 7.60770226 OGLE-GD-ECL-00452
0.02230427 0.01320336 0.16348505 0.02947110 6.53698217 OGLE-GD-ECL-00453
-0.01392757 -0.00961073 0.14870991 0.02867744 4.33387312 OGLE-GD-ECL-00454
0.07164558 0.02292397 0.11441387 0.00523039 3.93872587 OGLE-GD-ECL-00455
0.04936743 -0.04609729 -0.05924101 0.00879800 2.67060290 OGLE-GD-ECL-00456
-0.14316325 0.04411114 -0.13196574 -0.00913952 6.90319155 OGLE-GD-ECL-00457
0.00029566 0.00054514 0.02650079 0.01398233 0.58255799 OGLE-GD-ECL-00458
0.09848083 -0.02056688 -0.07156337 -0.01069520 7.28317998 OGLE-GD-ECL-00459
0.26974857 0.09088832 0.12616289 -0.05751774 7.13263189 OGLE-GD-ECL-00460
-0.14534257 0.00613063 -0.02214830 -0.02773885 6.14493435 OGLE-GD-ECL-00461
-0.03964073 -0.02413694 0.01937383 -0.01861771 4.60189803 OGLE-GD-ECL-00462
-0.08921628 -0.00399942 0.01691500 -0.01581471 6.75505257 OGLE-GD-ECL-00463
-0.10802897 0.07746217 -0.09680148 0.00065396 3.27796436 OGLE-GD-ECL-00464
-0.24920838 -0.02018484 0.03189689 -0.07830899 7.74033874 OGLE-GD-ECL-00465
0.08113523 0.01475801 0.06680498 -0.00309246 6.51872220 OGLE-GD-ECL-00466
-0.07210349 0.06341601 -0.05149702 -0.01669362 1.40454658 OGLE-GD-ECL-00467
0.10655348 0.03652904 0.12342010 0.00909744 5.96096872 OGLE-GD-ECL-00468
-0.15289206 -0.08395398 0.22791443 0.03101951 6.61518358 OGLE-GD-ECL-00469
-0.16069518 0.01404785 -0.03241209 -0.03748918 5.78458375 OGLE-GD-ECL-00470
0.22620031 0.03764801 0.09628537 -0.04500397 5.03356240 OGLE-GD-ECL-00471
0.04969663 -0.05686865 -0.14618185 0.07964094 0.37930002 OGLE-GD-ECL-00472
0.04397673 0.01569301 0.13020395 0.01626920 7.64835590 OGLE-GD-ECL-00473
0.08375069 -0.00131957 -0.00123321 -0.00817179 6.79535965 OGLE-GD-ECL-00474
-0.07169159 -0.00061033 0.01801888 -0.00339568 4.96638393 OGLE-GD-ECL-00475
0.22905752 -0.06653639 -0.14595631 -0.03513184 6.30685284 OGLE-GD-ECL-00476
0.05303044 0.00060414 -0.00389030 -0.00729325 4.96328338 OGLE-GD-ECL-00477
0.14565397 0.02691022 0.09597904 -0.01474340 5.44558935 OGLE-GD-ECL-00478
-0.00434689 -0.00115074 0.12008192 0.02107423 4.45823824 OGLE-GD-ECL-00479
-0.07525474 -0.10517864 0.11710567 0.05772132 1.06245339 OGLE-GD-ECL-00480
-0.04876460 -0.02441178 0.01757836 -0.02812927 1.28397020 OGLE-GD-ECL-00481
-0.29312878 0.04223408 -0.06320299 -0.08104092 7.92464893 OGLE-GD-ECL-00482
-0.10452129 -0.04459040 0.03015325 -0.07604667 2.58998851 OGLE-GD-ECL-00483
-0.00220581 0.00342758 -0.15373506 0.03985429 5.34396184 OGLE-GD-ECL-00484
0.00149673 -0.00066323 -0.25503102 0.07113600 8.58299730 OGLE-GD-ECL-00485
-0.09885116 0.02355686 -0.11031071 0.00416667 7.43131774 OGLE-GD-ECL-00486
0.01353974 -0.01256415 -0.01200448 -0.00066169 2.09148996 OGLE-GD-ECL-00487
-0.02083560 -0.00510519 0.00445673 -0.01396110 0.91638335 OGLE-GD-ECL-00488
0.01843525 -0.01537712 -0.01858084 0.00261801 1.27983580 OGLE-GD-ECL-00489
0.05531442 0.00237439 0.00116882 -0.01044799 7.52984555 OGLE-GD-ECL-00490
-0.01068481 -0.02039337 0.04583444 0.03803322 0.40720482 OGLE-GD-ECL-00491
0.11428390 -0.00241751 -0.01077530 -0.01529253 4.04104277 OGLE-GD-ECL-00492
0.00407039 -0.00780622 -0.19522106 0.05273629 5.82178982 OGLE-GD-ECL-00493
0.13251064 -0.00196079 -0.00538669 -0.02071206 4.43274570 OGLE-GD-ECL-00494
-0.08620516 0.03666558 -0.12452412 0.02281085 5.99886588 OGLE-GD-ECL-00495
-0.00697814 0.01110860 -0.22274848 0.05639774 4.57399274 OGLE-GD-ECL-00496
0.06771300 -0.03372615 -0.02803934 -0.04710211 1.36113933 OGLE-GD-ECL-00497
0.31121580 -0.03649023 -0.04465632 -0.09805079 8.70701910 OGLE-GD-ECL-00498
0.05697574 -0.02016744 -0.07337308 0.00530634 6.60416119 OGLE-GD-ECL-00499
-0.06340454 -0.02852251 0.04485553 -0.02533031 7.41409249 OGLE-GD-ECL-00500
-0.01891637 -0.02942687 0.05247612 0.03035374 1.72355860 OGLE-GD-ECL-00501
0.06831442 0.01207359 0.08021988 0.00539829 3.83365184 OGLE-GD-ECL-00502
-0.13058636 0.03293786 -0.07180452 -0.01780175 7.25803112 OGLE-GD-ECL-00503
-0.27027551 0.01111815 -0.01494306 -0.08532191 6.14252282 OGLE-GD-ECL-00504
0.05229413 0.03124152 0.02054080 -0.03004553 1.42177221 OGLE-GD-ECL-00505
0.05508837 -0.01312837 -0.05125748 -0.00238721 2.52832212 OGLE-GD-ECL-00506
0.07464900 0.00806103 0.05514616 0.00032350 7.50883137 OGLE-GD-ECL-00507
-0.16078366 -0.00683807 0.02199347 -0.03262893 4.49820165 OGLE-GD-ECL-00508
-0.18181256 0.06745424 -0.16320184 -0.00858839 5.95442313 OGLE-GD-ECL-00509
0.00963634 -0.02317283 -0.17110363 0.10993373 4.08169435 OGLE-GD-ECL-00510
-0.01813418 -0.03971370 0.07250198 0.05328360 1.90028968 OGLE-GD-ECL-00511
-0.16322855 0.00477545 -0.00986799 -0.03862047 5.89413477 OGLE-GD-ECL-00512
0.09033384 -0.03837082 -0.03588058 -0.04658476 0.64422421 OGLE-GD-ECL-00513
0.01130525 -0.01168302 -0.01175604 0.00035627 3.97076377 OGLE-GD-ECL-00514
0.08772057 0.02202096 0.01408456 -0.05034387 2.57620831 OGLE-GD-ECL-00515
-0.02778920 -0.01699268 -0.11517226 -0.03086515 0.00034451 OGLE-GD-ECL-00516
0.05685692 0.02572772 0.19232617 0.04603223 4.56675814 OGLE-GD-ECL-00517
-0.11776005 0.03470529 -0.09772088 -0.00848934 2.52797714 OGLE-GD-ECL-00518
0.01139007 0.01324445 0.06449139 0.03160901 1.94404165 OGLE-GD-ECL-00519
0.23323877 0.09587134 0.18059091 -0.02899729 4.82720391 OGLE-GD-ECL-00520
-0.21122986 -0.05914581 0.12688441 -0.03342327 4.65012873 OGLE-GD-ECL-00521
-0.15252554 0.04178999 -0.09694760 -0.01656400 5.15103903 OGLE-GD-ECL-00522
